image_id,image_path,width,height,num_gt,gt_pallet_truck,gt_forklift,gt_pallet,real_tp,real_fp,real_fn,real_precision,real_recall,real_f1,real_mean_iou,real_num_preds,real_max_score,base_synth_tp,base_synth_fp,base_synth_fn,base_synth_precision,base_synth_recall,base_synth_f1,base_synth_mean_iou,base_synth_num_preds,base_synth_max_score,opt0_tp,opt0_fp,opt0_fn,opt0_precision,opt0_recall,opt0_f1,opt0_mean_iou,opt0_num_preds,opt0_max_score,opt0_beats_real,opt0_beats_base_synth,opt0_beats_both,opt0_f1_gain_vs_real,opt0_f1_gain_vs_base_synth,opt0_f1_gain_min
17882,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576594072.2628043.jpg,1280,720,7,0,0,7,5,2,2,0.7143,0.7143,0.7143,0.6905,7,0.6801,7,5,0,0.5833,1.0,0.7368,0.667,12,0.7656,6,4,1,0.6,0.8571,0.7059,0.6697,10,0.7686,False,False,False,-0.0084,-0.0309,-0.0309
17883,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576594075.5834293.jpg,1280,720,12,0,0,12,7,7,5,0.5,0.5833,0.5385,0.6785,14,0.7916,5,14,7,0.2632,0.4167,0.3226,0.6229,19,0.8112,8,8,4,0.5,0.6667,0.5714,0.6407,16,0.7855,True,True,True,0.0329,0.2488,0.0329
17904,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576594357.3295338.jpg,1280,720,2,0,0,2,1,2,1,0.3333,0.5,0.4,0.6441,3,0.6114,1,1,1,0.5,0.5,0.5,0.6287,2,0.6971,1,2,1,0.3333,0.5,0.4,0.6642,3,0.5622,False,False,False,0.0,-0.1,-0.1
17905,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576594365.0557141.jpg,1280,720,1,0,0,1,1,1,0,0.5,1.0,0.6667,0.8148,2,0.6678,1,0,0,1.0,1.0,1.0,0.785,1,0.7142,1,2,0,0.3333,1.0,0.5,0.7712,3,0.8058,False,False,False,-0.1667,-0.5,-0.5
17919,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576594497.6992497.jpg,1280,720,1,0,0,1,1,0,0,1.0,1.0,1.0,0.7108,1,0.633,1,3,0,0.25,1.0,0.4,0.696,4,0.7651,1,1,0,0.5,1.0,0.6667,0.6821,2,0.7808,False,True,False,-0.3333,0.2667,-0.3333
17933,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576594636.9054596.jpg,1280,720,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,3,0.4064,0,1,0,0.0,0.0,0.0,0.0,1,0.3706,0,0,0,0.0,0.0,0.0,0.0,0,0.0,False,False,False,0.0,0.0,0.0
17934,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576594649.042594.jpg,1280,720,3,0,0,3,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0,1,3,0.0,0.0,0.0,0.0,1,0.3131,0,0,3,0.0,0.0,0.0,0.0,0,0.0,False,False,False,0.0,0.0,0.0
17936,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576594665.5962262.jpg,1280,720,3,0,0,3,3,0,0,1.0,1.0,1.0,0.7851,3,0.788,3,0,0,1.0,1.0,1.0,0.7399,3,0.8396,3,0,0,1.0,1.0,1.0,0.7479,3,0.8175,False,False,False,0.0,0.0,0.0
17937,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576594708.8158681.jpg,1280,720,34,0,0,34,12,2,22,0.8571,0.3529,0.5,0.6438,14,0.7042,10,2,24,0.8333,0.2941,0.4348,0.6672,12,0.7609,12,3,22,0.8,0.3529,0.4898,0.6674,15,0.751,False,True,False,-0.0102,0.055,-0.0102
17940,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576594750.8598065.jpg,1280,720,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,7,0.7617,0,4,0,0.0,0.0,0.0,0.0,4,0.6695,0,3,0,0.0,0.0,0.0,0.0,3,0.7815,False,False,False,0.0,0.0,0.0
17941,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576594751.9590912.jpg,1280,720,7,0,2,5,4,5,3,0.4444,0.5714,0.5,0.7383,9,0.7271,4,4,3,0.5,0.5714,0.5333,0.7184,8,0.715,5,1,2,0.8333,0.7143,0.7692,0.6652,6,0.7882,True,True,True,0.2692,0.2359,0.2359
17942,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576594785.2154918.jpg,1280,720,29,0,0,29,17,16,12,0.5152,0.5862,0.5484,0.6498,33,0.7668,18,15,11,0.5455,0.6207,0.5806,0.6635,33,0.8093,20,10,9,0.6667,0.6897,0.678,0.6641,30,0.7564,True,True,True,0.1296,0.0974,0.0974
17943,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576594808.466832.jpg,1280,720,23,0,0,23,10,7,13,0.5882,0.4348,0.5,0.6833,17,0.6959,12,4,11,0.75,0.5217,0.6154,0.6929,16,0.7766,11,4,12,0.7333,0.4783,0.5789,0.6866,15,0.7407,True,False,False,0.0789,-0.0365,-0.0365
17944,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576594811.8003807.jpg,1280,720,3,0,0,3,0,2,3,0.0,0.0,0.0,0.0,2,0.3559,0,0,3,0.0,0.0,0.0,0.0,0,0.0,0,0,3,0.0,0.0,0.0,0.0,0,0.0,False,False,False,0.0,0.0,0.0
17951,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576594911.3370287.jpg,1280,720,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,1,0.3604,False,False,False,0.0,0.0,0.0
17975,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595214.374307.jpg,1280,720,9,0,0,9,4,8,5,0.3333,0.4444,0.381,0.6227,12,0.418,7,14,2,0.3333,0.7778,0.4667,0.6208,21,0.5011,7,11,2,0.3889,0.7778,0.5185,0.6681,18,0.4334,True,True,True,0.1375,0.0518,0.0518
17976,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595238.6918523.jpg,1280,720,19,0,0,19,13,16,6,0.4483,0.6842,0.5417,0.6721,29,0.4901,13,14,6,0.4815,0.6842,0.5652,0.6321,27,0.5533,14,10,5,0.5833,0.7368,0.6512,0.6163,24,0.5432,True,True,True,0.1095,0.086,0.086
17977,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595243.110925.jpg,1280,720,44,0,0,44,27,26,17,0.5094,0.6136,0.5567,0.6318,53,0.5189,21,32,23,0.3962,0.4773,0.433,0.6619,53,0.5884,22,29,22,0.4314,0.5,0.4632,0.6462,51,0.5799,False,True,False,-0.0935,0.0302,-0.0935
17978,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595279.6040392.jpg,1280,720,20,0,0,20,4,18,16,0.1818,0.2,0.1905,0.6124,22,0.4685,10,23,10,0.303,0.5,0.3774,0.6104,33,0.4626,6,5,14,0.5455,0.3,0.3871,0.6357,11,0.3654,True,True,True,0.1966,0.0097,0.0097
17985,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595395.6331656.jpg,1280,720,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,1,0.4373,0,0,0,0.0,0.0,0.0,0.0,0,0.0,False,False,False,0.0,0.0,0.0
17986,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595405.596364.jpg,1280,720,28,0,0,28,0,0,28,0.0,0.0,0.0,0.0,0,0.0,0,0,28,0.0,0.0,0.0,0.0,0,0.0,0,0,28,0.0,0.0,0.0,0.0,0,0.0,False,False,False,0.0,0.0,0.0
17989,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595507.7781327.jpg,1280,720,5,0,1,4,4,5,1,0.4444,0.8,0.5714,0.7416,9,0.7786,4,3,1,0.5714,0.8,0.6667,0.7737,7,0.842,5,3,0,0.625,1.0,0.7692,0.8025,8,0.7955,True,True,True,0.1978,0.1025,0.1025
17990,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595508.888185.jpg,1280,720,10,0,1,9,10,2,0,0.8333,1.0,0.9091,0.7472,12,0.7893,8,2,2,0.8,0.8,0.8,0.695,10,0.8089,7,1,3,0.875,0.7,0.7778,0.7524,8,0.8006,False,False,False,-0.1313,-0.0222,-0.1313
17991,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595524.4387383.jpg,1280,720,14,0,0,14,10,2,4,0.8333,0.7143,0.7692,0.7091,12,0.8525,9,6,5,0.6,0.6429,0.6207,0.7774,15,0.8804,9,2,5,0.8182,0.6429,0.72,0.7826,11,0.8742,False,True,False,-0.0492,0.0993,-0.0492
17992,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595545.458618.jpg,1280,720,40,0,0,40,16,18,24,0.4706,0.4,0.4324,0.661,34,0.7036,20,18,20,0.5263,0.5,0.5128,0.6804,38,0.7351,16,15,24,0.5161,0.4,0.4507,0.6585,31,0.7729,True,False,False,0.0183,-0.0621,-0.0621
17993,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595551.001503.jpg,1280,720,42,0,0,42,20,24,22,0.4545,0.4762,0.4651,0.6876,44,0.7781,17,22,25,0.4359,0.4048,0.4198,0.6888,39,0.7508,20,28,22,0.4167,0.4762,0.4444,0.6807,48,0.8333,False,True,False,-0.0207,0.0246,-0.0207
17994,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595563.1955411.jpg,1280,720,36,0,0,36,23,16,13,0.5897,0.6389,0.6133,0.6937,39,0.7552,25,7,11,0.7812,0.6944,0.7353,0.6879,32,0.7827,24,13,12,0.6486,0.6667,0.6575,0.6932,37,0.7998,True,False,False,0.0442,-0.0778,-0.0778
17995,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595566.5323262.jpg,1280,720,36,0,0,36,22,8,14,0.7333,0.6111,0.6667,0.6963,30,0.8017,24,13,12,0.6486,0.6667,0.6575,0.6862,37,0.8551,21,10,15,0.6774,0.5833,0.6269,0.6731,31,0.8009,False,False,False,-0.0398,-0.0306,-0.0398
17996,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595583.1546211.jpg,1280,720,15,0,0,15,8,6,7,0.5714,0.5333,0.5517,0.6939,14,0.8045,8,8,7,0.5,0.5333,0.5161,0.7284,16,0.8008,10,8,5,0.5556,0.6667,0.6061,0.6861,18,0.708,True,True,True,0.0544,0.09,0.0544
17997,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595599.740872.jpg,1280,720,22,0,0,22,10,12,12,0.4545,0.4545,0.4545,0.7125,22,0.7392,12,13,10,0.48,0.5455,0.5106,0.6618,25,0.8,11,12,11,0.4783,0.5,0.4889,0.7015,23,0.7909,True,False,False,0.0344,-0.0217,-0.0217
17998,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595600.8559668.jpg,1280,720,21,0,0,21,11,13,10,0.4583,0.5238,0.4889,0.6451,24,0.7642,12,9,9,0.5714,0.5714,0.5714,0.6173,21,0.8089,11,16,10,0.4074,0.5238,0.4583,0.6452,27,0.7985,False,False,False,-0.0306,-0.1131,-0.1131
17999,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595616.3199894.jpg,1280,720,5,0,0,5,5,0,0,1.0,1.0,1.0,0.7945,5,0.8,4,1,1,0.8,0.8,0.8,0.6601,5,0.8051,4,0,1,1.0,0.8,0.8889,0.7305,4,0.8565,False,True,False,-0.1111,0.0889,-0.1111
18000,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595630.689656.jpg,1280,720,63,0,0,63,24,23,39,0.5106,0.381,0.4364,0.6887,47,0.8235,23,20,40,0.5349,0.3651,0.434,0.6729,43,0.8596,25,14,38,0.641,0.3968,0.4902,0.6965,39,0.8234,True,True,True,0.0538,0.0562,0.0538
18001,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595657.2947965.jpg,1280,720,21,0,0,21,11,11,10,0.5,0.5238,0.5116,0.6562,22,0.8284,13,11,8,0.5417,0.619,0.5778,0.6465,24,0.8289,12,16,9,0.4286,0.5714,0.4898,0.6271,28,0.7932,False,False,False,-0.0218,-0.088,-0.088
18002,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595672.8055425.jpg,1280,720,7,0,0,7,6,2,1,0.75,0.8571,0.8,0.7748,8,0.7849,6,0,1,1.0,0.8571,0.9231,0.7908,6,0.7995,6,1,1,0.8571,0.8571,0.8571,0.7859,7,0.8216,True,False,False,0.0571,-0.066,-0.066
18003,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595673.9205296.jpg,1280,720,8,0,0,8,6,1,2,0.8571,0.75,0.8,0.6963,7,0.8222,6,1,2,0.8571,0.75,0.8,0.6876,7,0.817,6,1,2,0.8571,0.75,0.8,0.7102,7,0.8202,False,False,False,0.0,0.0,0.0
18004,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595681.6959949.jpg,1280,720,6,0,0,6,5,0,1,1.0,0.8333,0.9091,0.7628,5,0.8497,4,0,2,1.0,0.6667,0.8,0.7962,4,0.8614,4,0,2,1.0,0.6667,0.8,0.8212,4,0.8501,False,False,False,-0.1091,0.0,-0.1091
18005,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595683.9264448.jpg,1280,720,3,0,0,3,3,1,0,0.75,1.0,0.8571,0.8755,4,0.8482,3,1,0,0.75,1.0,0.8571,0.8858,4,0.8672,3,1,0,0.75,1.0,0.8571,0.8701,4,0.8683,False,False,False,0.0,0.0,0.0
18006,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595691.6846511.jpg,1280,720,1,0,0,1,1,1,0,0.5,1.0,0.6667,0.5573,2,0.7044,1,1,0,0.5,1.0,0.6667,0.5801,2,0.7742,1,0,0,1.0,1.0,1.0,0.5495,1,0.7729,True,True,True,0.3333,0.3333,0.3333
18007,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595700.5243104.jpg,1280,720,79,0,1,78,29,20,50,0.5918,0.3671,0.4531,0.6382,49,0.7687,26,14,53,0.65,0.3291,0.437,0.6435,40,0.8041,9,7,70,0.5625,0.1139,0.1895,0.6904,16,0.806,False,False,False,-0.2636,-0.2475,-0.2636
18008,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595710.5028307.jpg,1280,720,108,3,0,105,60,42,48,0.5882,0.5556,0.5714,0.6514,102,0.7221,62,43,46,0.5905,0.5741,0.5822,0.6573,105,0.7431,71,44,37,0.6174,0.6574,0.6368,0.6502,115,0.7231,True,True,True,0.0654,0.0546,0.0546
18009,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595718.2912374.jpg,1280,720,81,0,0,81,50,26,31,0.6579,0.6173,0.6369,0.6649,76,0.8391,53,18,28,0.7465,0.6543,0.6974,0.6549,71,0.8261,50,19,31,0.7246,0.6173,0.6667,0.6527,69,0.8344,True,False,False,0.0298,-0.0307,-0.0307
18010,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595719.398574.jpg,1280,720,50,0,0,50,25,15,25,0.625,0.5,0.5556,0.7143,40,0.8196,25,12,25,0.6757,0.5,0.5747,0.6941,37,0.8352,26,9,24,0.7429,0.52,0.6118,0.6895,35,0.8313,True,True,True,0.0562,0.0371,0.0371
18011,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595758.1803427.jpg,1280,720,49,0,0,49,30,23,19,0.566,0.6122,0.5882,0.6644,53,0.7955,30,27,19,0.5263,0.6122,0.566,0.6879,57,0.7755,32,21,17,0.6038,0.6531,0.6275,0.696,53,0.7941,True,True,True,0.0393,0.0615,0.0393
18012,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595765.9201767.jpg,1280,720,33,0,0,33,21,15,12,0.5833,0.6364,0.6087,0.6399,36,0.825,22,16,11,0.5789,0.6667,0.6197,0.6533,38,0.8641,23,13,10,0.6389,0.697,0.6667,0.6607,36,0.8467,True,True,True,0.058,0.047,0.047
18013,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595769.2215612.jpg,1280,720,34,0,0,34,21,9,13,0.7,0.6176,0.6562,0.6762,30,0.7843,22,12,12,0.6471,0.6471,0.6471,0.7216,34,0.8155,24,8,10,0.75,0.7059,0.7273,0.6924,32,0.8237,True,True,True,0.0711,0.0802,0.0711
18014,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595775.848846.jpg,1280,720,20,0,0,20,16,9,4,0.64,0.8,0.7111,0.72,25,0.8022,15,7,5,0.6818,0.75,0.7143,0.706,22,0.8539,16,4,4,0.8,0.8,0.8,0.7047,20,0.8368,True,True,True,0.0889,0.0857,0.0857
18015,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595778.055106.jpg,1280,720,18,0,0,18,14,2,4,0.875,0.7778,0.8235,0.7239,16,0.8118,14,1,4,0.9333,0.7778,0.8485,0.7186,15,0.8274,15,1,3,0.9375,0.8333,0.8824,0.7007,16,0.813,True,True,True,0.0589,0.0339,0.0339
18016,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595779.1603146.jpg,1280,720,17,0,0,17,11,4,6,0.7333,0.6471,0.6875,0.7603,15,0.8101,11,3,6,0.7857,0.6471,0.7097,0.7237,14,0.8443,12,4,5,0.75,0.7059,0.7273,0.7352,16,0.8203,True,True,True,0.0398,0.0176,0.0176
18017,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595787.995095.jpg,1280,720,2,0,0,2,1,0,1,1.0,0.5,0.6667,0.512,1,0.8334,2,0,0,1.0,1.0,1.0,0.7043,2,0.7327,1,0,1,1.0,0.5,0.6667,0.5627,1,0.8538,False,False,False,0.0,-0.3333,-0.3333
18018,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595797.925233.jpg,1280,720,102,0,1,101,45,26,57,0.6338,0.4412,0.5202,0.6801,71,0.7723,47,28,55,0.6267,0.4608,0.5311,0.6905,75,0.7879,49,29,53,0.6282,0.4804,0.5444,0.6737,78,0.752,True,True,True,0.0242,0.0133,0.0133
18019,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595800.150642.jpg,1280,720,86,0,1,85,41,35,45,0.5395,0.4767,0.5062,0.6511,76,0.787,35,40,51,0.4667,0.407,0.4348,0.6804,75,0.8004,37,37,49,0.5,0.4302,0.4625,0.6923,74,0.7959,False,True,False,-0.0437,0.0277,-0.0437
18020,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595802.370941.jpg,1280,720,98,0,1,97,46,27,52,0.6301,0.4694,0.538,0.6863,73,0.7843,52,21,46,0.7123,0.5306,0.6082,0.6911,73,0.8514,52,30,46,0.6341,0.5306,0.5778,0.687,82,0.7928,True,False,False,0.0398,-0.0304,-0.0304
18021,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595812.345956.jpg,1280,720,74,0,1,73,41,33,33,0.5541,0.5541,0.5541,0.6693,74,0.8615,44,35,30,0.557,0.5946,0.5752,0.6638,79,0.8533,39,44,35,0.4699,0.527,0.4968,0.6728,83,0.8506,False,False,False,-0.0573,-0.0784,-0.0784
18022,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595824.528761.jpg,1280,720,70,0,1,69,39,27,31,0.5909,0.5571,0.5735,0.7078,66,0.7846,43,24,27,0.6418,0.6143,0.6277,0.7287,67,0.7949,38,30,32,0.5588,0.5429,0.5507,0.7358,68,0.7686,False,False,False,-0.0228,-0.077,-0.077
18023,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595844.463255.jpg,1280,720,32,0,2,30,24,6,8,0.8,0.75,0.7742,0.7021,30,0.8703,25,9,7,0.7353,0.7812,0.7576,0.7156,34,0.8637,24,8,8,0.75,0.75,0.75,0.7159,32,0.8515,False,False,False,-0.0242,-0.0076,-0.0242
18024,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595868.8089387.jpg,1280,720,58,3,1,54,38,18,20,0.6786,0.6552,0.6667,0.7133,56,0.884,37,18,21,0.6727,0.6379,0.6549,0.678,55,0.8967,37,17,21,0.6852,0.6379,0.6607,0.7187,54,0.9341,False,True,False,-0.006,0.0058,-0.006
18025,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595895.373012.jpg,1280,720,70,0,0,70,33,22,37,0.6,0.4714,0.528,0.6895,55,0.8378,38,24,32,0.6129,0.5429,0.5758,0.6771,62,0.8566,39,23,31,0.629,0.5571,0.5909,0.6557,62,0.8374,True,True,True,0.0629,0.0151,0.0151
18026,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595902.008711.jpg,1280,720,62,0,0,62,34,35,28,0.4928,0.5484,0.5191,0.6748,69,0.8478,35,31,27,0.5303,0.5645,0.5469,0.6743,66,0.8214,36,31,26,0.5373,0.5806,0.5581,0.652,67,0.8272,True,True,True,0.039,0.0112,0.0112
18027,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595933.0072467.jpg,1280,720,37,0,0,37,25,20,12,0.5556,0.6757,0.6098,0.6844,45,0.8619,22,15,15,0.5946,0.5946,0.5946,0.7006,37,0.8507,23,16,14,0.5897,0.6216,0.6053,0.6935,39,0.8122,False,True,False,-0.0045,0.0107,-0.0045
18028,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595942.9556265.jpg,1280,720,19,0,0,19,16,2,3,0.8889,0.8421,0.8649,0.7299,18,0.8317,16,2,3,0.8889,0.8421,0.8649,0.757,18,0.8777,16,0,3,1.0,0.8421,0.9143,0.7898,16,0.8493,True,True,True,0.0494,0.0494,0.0494
18029,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595966.202824.jpg,1280,720,76,0,0,76,45,17,31,0.7258,0.5921,0.6522,0.6649,62,0.767,45,22,31,0.6716,0.5921,0.6294,0.6854,67,0.8387,42,22,34,0.6562,0.5526,0.6,0.673,64,0.7554,False,False,False,-0.0522,-0.0294,-0.0522
18030,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595970.6384943.jpg,1280,720,68,0,0,68,42,21,26,0.6667,0.6176,0.6412,0.7168,63,0.8938,41,26,27,0.6119,0.6029,0.6074,0.7055,67,0.8993,40,26,28,0.6061,0.5882,0.597,0.6943,66,0.8895,False,False,False,-0.0442,-0.0104,-0.0442
18031,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595981.7109313.jpg,1280,720,75,0,0,75,41,25,34,0.6212,0.5467,0.5816,0.7034,66,0.8397,46,24,29,0.6571,0.6133,0.6345,0.6987,70,0.8409,40,33,35,0.5479,0.5333,0.5405,0.7124,73,0.8376,False,False,False,-0.0411,-0.094,-0.094
18032,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595995.011055.jpg,1280,720,49,0,0,49,34,10,15,0.7727,0.6939,0.7312,0.7053,44,0.8263,35,13,14,0.7292,0.7143,0.7216,0.7311,48,0.8301,34,11,15,0.7556,0.6939,0.7234,0.7202,45,0.8183,False,True,False,-0.0078,0.0018,-0.0078
18033,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576595996.120844.jpg,1280,720,47,0,0,47,27,20,20,0.5745,0.5745,0.5745,0.6978,47,0.7991,29,19,18,0.6042,0.617,0.6105,0.7157,48,0.7934,28,15,19,0.6512,0.5957,0.6222,0.705,43,0.7728,True,True,True,0.0477,0.0117,0.0117
18034,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576596011.6031158.jpg,1280,720,33,0,0,33,19,11,14,0.6333,0.5758,0.6032,0.6607,30,0.8254,20,7,13,0.7407,0.6061,0.6667,0.6601,27,0.8507,19,9,14,0.6786,0.5758,0.623,0.6556,28,0.8419,True,False,False,0.0198,-0.0437,-0.0437
18035,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576596016.0424404.jpg,1280,720,50,0,0,50,14,15,36,0.4828,0.28,0.3544,0.7194,29,0.8628,16,10,34,0.6154,0.32,0.4211,0.699,26,0.8996,15,9,35,0.625,0.3,0.4054,0.6856,24,0.8788,True,False,False,0.051,-0.0157,-0.0157
18036,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576596019.3746989.jpg,1280,720,46,2,0,44,22,16,24,0.5789,0.4783,0.5238,0.6488,38,0.8712,28,9,18,0.7568,0.6087,0.6747,0.6623,37,0.8606,32,10,14,0.7619,0.6957,0.7273,0.6711,42,0.8427,True,True,True,0.2035,0.0526,0.0526
18037,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576596041.4990866.jpg,1280,720,64,0,0,64,47,21,17,0.6912,0.7344,0.7121,0.7123,68,0.831,42,16,22,0.7241,0.6562,0.6885,0.6764,58,0.8322,46,18,18,0.7188,0.7188,0.7188,0.6446,64,0.8214,True,True,True,0.0067,0.0303,0.0067
18038,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576596068.0650651.jpg,1280,720,47,0,0,47,28,20,19,0.5833,0.5957,0.5895,0.6913,48,0.7837,34,20,13,0.6296,0.7234,0.6733,0.6959,54,0.8101,34,13,13,0.7234,0.7234,0.7234,0.6698,47,0.7799,True,True,True,0.1339,0.0501,0.0501
18039,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam2/1576596073.6020415.jpg,1280,720,31,0,0,31,18,16,13,0.5294,0.5806,0.5538,0.663,34,0.7704,20,15,11,0.5714,0.6452,0.6061,0.6671,35,0.8021,22,17,9,0.5641,0.7097,0.6286,0.6844,39,0.8268,True,True,True,0.0748,0.0225,0.0225
